;von;bis;;
Datum:;23.11.2020;23.11.2020;;
Enthalt Z;173;173;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;862.90;98.85 %;
Auslagen;;;10.00;1.15 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;10.00;1.15 %;
5.0%;;;708.90;81.21 %;
16.0%;;;154.00;17.64 %;
Total;;;872.90;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;10.00;1.22 %;
5.0%;;;675.23;82.53 %;
16.0%;;;132.89;16.24 %;
Total;;;818.12;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
5.0%;;;33.67;61.46 %;
16.0%;;;21.11;38.54 %;
Total;;;54.78;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;105;497.20;56.96 %;0.00
Maestro;;25;213.20;24.42 %;0.00
MasterCard;;3;20.30;2.33 %;0.00
Visa;;2;56.70;6.50 %;0.00
Visa Electron;;3;85.50;9.79 %;0.00
Total;;138;872.90;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Emanuel;;;245.20;28.42 %;0.00
Martin;;;446.90;51.79 %;0.00
Robin;;;170.80;19.79 %;0.00
Total;;;862.90;100.00 %;0.00
;;;;
Stornos;;;;;
vertippt;;4;24.30;100.00 %;
Total;;4;24.30;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;138;872.90;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;211;448.90;51.43 %;;0;0.00;;211;448.90
Sonstiges;;34;406.00;46.51 %;;0;0.00;;34;406.00
Speisen;;7;18.00;2.06 %;;0;0.00;;7;18.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Röstkaffee;;30;352.00;40.33 %;;0;0.00;;30;352.00
Milchmischgetränke;;92;315.70;36.17 %;;0;0.00;;92;315.70
Kaffee;;104;109.00;12.49 %;;0;0.00;;104;109.00
Equipment;;2;44.00;5.04 %;;0;0.00;;2;44.00
Winter #1;;6;23.20;2.66 %;;0;0.00;;6;23.20
Speisen;;7;18.00;2.06 %;;0;0.00;;7;18.00
Gutscheine;;2;10.00;1.15 %;;0;0.00;;2;10.00
Non Kaffee;;9;1.00;0.11 %;;0;0.00;;9;1.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;52;166.40;19.06 %;;0;0.00;;52;166.40
Flat White;0;20;76.00;8.71 %;;0;0.00;;20;76.00
LUA CLARA 250g;0;6;69.00;7.90 %;;0;0.00;;6;69.00
EL MORENO 250g;0;5;57.50;6.59 %;;0;0.00;;5;57.50
MUYU 250g;0;6;57.00;6.53 %;;0;0.00;;6;57.00
Americano;0;16;40.00;4.58 %;;0;0.00;;16;40.00
PAPAKUCHI 250g;0;4;38.00;4.35 %;;0;0.00;;4;38.00
Kinto travel tumbler;0;1;37.00;4.24 %;;0;0.00;;1;37.00
Cappuccino groß;0;8;30.40;3.48 %;;0;0.00;;8;30.40
Filterkaffee;0;12;30.00;3.44 %;;0;0.00;;12;30.00
ReCup ausgeben;0;29;29.00;3.32 %;;0;0.00;;29;29.00
BUMBOGO 500g;0;1;26.00;2.98 %;;0;0.00;;1;26.00
Kakao;0;7;24.50;2.81 %;;0;0.00;;7;24.50
EL MORENO 500g;0;1;22.00;2.52 %;;0;0.00;;1;22.00
DON PASCUAL 250g;0;2;21.00;2.41 %;;0;0.00;;2;21.00
EL CARMEN Decaf 250g;0;2;21.00;2.41 %;;0;0.00;;2;21.00
Chai #1;0;5;19.00;2.18 %;;0;0.00;;5;19.00
GUJI HADESO 250g;0;1;16.50;1.89 %;;0;0.00;;1;16.50
Espresso single;0;8;16.00;1.83 %;;0;0.00;;8;16.00
Pain au chocolat;0;5;14.00;1.60 %;;0;0.00;;5;14.00
BUMBOGO 250g;0;1;13.50;1.55 %;;0;0.00;;1;13.50
Caffé Latte doppelt;0;3;11.40;1.31 %;;0;0.00;;3;11.40
FINCA ISNUL 250g;0;1;10.50;1.20 %;;0;0.00;;1;10.50
5€ Gutschein;0;2;10.00;1.15 %;;0;0.00;;2;10.00
Americano groß;0;3;9.00;1.03 %;;0;0.00;;3;9.00
Café Crème;0;3;7.50;0.86 %;;0;0.00;;3;7.50
Caffé Latte;0;2;7.00;0.80 %;;0;0.00;;2;7.00
Hario V60 filter (100) 02;0;1;7.00;0.80 %;;0;0.00;;1;7.00
ReCup ausgeben **;0;5;5.00;0.57 %;;0;0.00;;5;5.00
Doppio;0;2;5.00;0.57 %;;0;0.00;;2;5.00
Tee wilder Salbei #1;0;1;4.20;0.48 %;;0;0.00;;1;4.20
Croissant;0;2;4.00;0.46 %;;0;0.00;;2;4.00
Espresso Macchiato;0;1;2.50;0.29 %;;0;0.00;;1;2.50
ReCup zurücknehmen **;0;4;-4.00;-0.46 %;;0;0.00;;4;-4.00
ReCup zurücknehmen;0;30;-30.00;-3.44 %;;0;0.00;;30;-30.00
;;;;
