;von;bis;;
Datum:;07.09.2022;07.09.2022;;
Enthalt Z;812;812;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1630.40;99.21 %;
Auslagen;;;13.00;0.79 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;13.00;0.79 %;
19.0%;;;772.00;46.98 %;
7.0%;;;858.40;52.23 %;
Total;;;1643.40;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;13.00;0.89 %;
19.0%;;;648.74;44.31 %;
7.0%;;;802.35;54.80 %;
Total;;;1464.09;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;123.26;68.74 %;
7.0%;;;56.05;31.26 %;
Total;;;179.31;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;159;874.00;53.18 %;0.00
Maestro;;46;460.30;28.01 %;0.00
MasterCard;;8;60.40;3.68 %;0.00
Mehrzweckgutschein;;2;13.30;0.81 %;0.00
Visa;;19;130.60;7.95 %;0.00
Visa Electron;;11;104.80;6.38 %;0.00
Total;;245;1643.40;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Annacotta;;;245.90;15.08 %;0.00
Artyom;;;317.20;19.46 %;0.00
Lena R.;;;67.70;4.15 %;0.00
Mik;;;48.80;2.99 %;0.00
Robin;;;339.80;20.84 %;0.00
Sofia;;;611.00;37.48 %;0.00
Total;;;1630.40;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff Beans & Food 25%;;3;4.20;52.50 %;
Staff Bottled Drinks;;2;3.80;47.50 %;
Total;;5;8.00;100.00 %;
;;;;
Tische;;;;;
Theke;;244;1638.20;99.68 %;
Tisch 7;;1;5.20;0.32 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;382;1074.60;65.39 %;;118;415.80;;264;658.80
Speisen;;97;322.30;19.61 %;;37;126.40;;60;195.90
Sonstiges;;17;246.50;15.00 %;;0;0.00;;17;246.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;162;440.60;26.81 %;;47;177.00;;115;263.60
Hafer;;104;343.40;20.90 %;;40;141.60;;64;201.80
Speisen;;97;322.30;19.61 %;;37;126.40;;60;195.90
Röstkaffee;;14;230.70;14.04 %;;0;0.00;;14;230.70
Kaffee;;59;138.40;8.42 %;;14;35.80;;45;102.60
Summer;;19;78.00;4.75 %;;6;29.20;;13;48.80
Non Kaffee;;38;74.20;4.52 %;;11;32.20;;27;42.00
Gutscheine;;1;10.00;0.61 %;;0;0.00;;1;10.00
Equipment_;;2;5.80;0.35 %;;0;0.00;;2;5.80
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;45;153.00;9.31 %;;19;64.60;;26;88.40
MUYU 1000g;0;3;102.00;6.21 %;;0;0.00;;3;102.00
Hafer Flat White auf Eis;0;22;92.40;5.62 %;;13;54.60;;9;37.80
Flat White auf Eis;0;21;88.20;5.37 %;;7;29.40;;14;58.80
Hafer Cappuccino;0;23;78.20;4.76 %;;7;23.80;;16;54.40
Hafer Cappuccino Groß;0;18;75.60;4.60 %;;8;33.60;;10;42.00
Kanelbullar;0;23;73.60;4.48 %;;6;19.20;;17;54.40
Banana Bread;0;17;64.60;3.93 %;;10;38.00;;7;26.60
Cappuccino groß;0;15;63.00;3.83 %;;8;33.60;;7;29.40
Flat White;0;15;57.00;3.47 %;;7;26.60;;8;30.40
EL MORENO 250g;0;4;50.00;3.04 %;;0;0.00;;4;50.00
Hafer Flat White;0;13;49.40;3.01 %;;3;11.40;;10;38.00
Filterkaffee;0;18;46.80;2.85 %;;3;7.80;;15;39.00
MUYU 250g;0;4;35.70;2.17 %;;0;0.00;;4;35.70
MIKOLAJ Limonade;0;10;34.20;2.08 %;;4;15.20;;6;19.00
Croissant;0;14;33.60;2.04 %;;3;7.20;;11;26.40
Caffé Latte doppelt;0;8;32.00;1.95 %;;2;8.00;;6;24.00
ReCup ausgeben ´;0;27;27.00;1.64 %;;0;0.00;;27;27.00
Cookie;0;12;26.40;1.61 %;;8;17.60;;4;8.80
Nitro Americano;0;7;25.20;1.53 %;;0;0.00;;7;25.20
Caffé Latte;0;7;25.20;1.53 %;;3;10.80;;4;14.40
Kuchen Maple Carrot;0;5;24.00;1.46 %;;2;9.60;;3;14.40
Sandwich Vegetarisch;0;5;24.00;1.46 %;;3;14.40;;2;9.60
Cold Brew;0;6;22.80;1.39 %;;2;7.60;;4;15.20
Sandwich Vegan;0;5;22.80;1.39 %;;1;4.80;;4;18.00
Mineralwasser Sprudel;0;8;22.40;1.36 %;;3;8.40;;5;14.00
Pain au Chocolat;0;8;21.70;1.32 %;;0;0.00;;8;21.70
Hafer Caffè Latte;0;6;21.60;1.31 %;;3;10.80;;3;10.80
Nimbus Cocktail;0;4;21.60;1.31 %;;4;21.60;;0;0.00
Espresso Doppio;0;8;20.80;1.27 %;;3;7.80;;5;13.00
Espresso Single;0;9;19.80;1.20 %;;3;6.60;;6;13.20
Americano;0;7;19.60;1.19 %;;4;11.20;;3;8.40
Lemon Poppy Cake;0;5;19.00;1.16 %;;3;11.40;;2;7.60
Apfelschorle;0;6;18.00;1.10 %;;1;3.00;;5;15.00
CUERPO 500g;0;1;18.00;1.10 %;;0;0.00;;1;18.00
Americano groß;0;5;15.00;0.91 %;;0;0.00;;5;15.00
ATSABE 250g;0;1;13.50;0.82 %;;0;0.00;;1;13.50
Granola;0;3;12.60;0.77 %;;1;4.20;;2;8.40
Kakao;0;3;12.00;0.73 %;;1;4.00;;2;8.00
EL CARMEN Decaf 250g;0;1;11.50;0.70 %;;0;0.00;;1;11.50
10€ Gutschein;0;1;10.00;0.61 %;;0;0.00;;1;10.00
Hafer Espresso Macchiato doppelt;0;3;9.00;0.55 %;;2;6.00;;1;3.00
ReCup ausgeben*;0;8;8.00;0.49 %;;1;1.00;;7;7.00
Coldbrew;0;2;7.60;0.46 %;;0;0.00;;2;7.60
Hafer Kinder Kakao;0;2;6.40;0.39 %;;0;0.00;;2;6.40
Minor Figures 1l;0;2;5.80;0.35 %;;0;0.00;;2;5.80
Espresso Macchiato;0;2;4.80;0.29 %;;1;2.40;;1;2.40
Hafer Espresso Macchiato;0;2;4.80;0.29 %;;1;2.40;;1;2.40
Lemon Verbena Tea;0;1;4.60;0.28 %;;1;4.60;;0;0.00
Flat White auf Eis.;0;1;4.20;0.26 %;;0;0.00;;1;4.20
Espresso Tonic;0;1;4.20;0.26 %;;0;0.00;;1;4.20
ReCup ausgeben_;0;4;4.00;0.24 %;;0;0.00;;4;4.00
Hafer Caffè Latte doppelt;0;1;4.00;0.24 %;;0;0.00;;1;4.00
Kinder Kakao;0;1;3.20;0.19 %;;0;0.00;;1;3.20
Espresso Doppio Macchiato;0;1;3.00;0.18 %;;0;0.00;;1;3.00
Milchschaum Kids;0;4;2.00;0.12 %;;2;1.00;;2;1.00
