;von;bis;;
Datum:;16.08.2021;16.08.2021;;
Enthalt Z;426;426;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1618.50;100.21 %;
Auslagen;;;-5.00;-0.31 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.60;0.10 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-5.00;-0.31 %;
19.0%;;;620.10;38.43 %;
7.0%;;;998.40;61.88 %;
Total;;;1613.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-5.00;-0.35 %;
19.0%;;;521.03;35.95 %;
7.0%;;;933.18;64.39 %;
Total;;;1449.21;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;99.07;60.30 %;
7.0%;;;65.22;39.70 %;
Total;;;164.29;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;148;889.70;55.14 %;0.00
Maestro;;49;423.00;26.22 %;0.80
MasterCard;;10;80.30;4.98 %;0.00
Mehrzweckgutschein;;2;26.20;1.62 %;0.00
Visa;;11;86.50;5.36 %;0.00
Visa Electron;;12;107.80;6.68 %;0.80
Total;;232;1613.50;100.00 %;1.60
;;;;
Umsatzdetails;;;;;
Anna;;;267.60;16.53 %;0.00
Emanuel;;;405.70;25.07 %;0.00
Sebastian;;;945.20;58.40 %;1.60
Total;;;1618.50;100.00 %;1.60
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;228;1613.50;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;387;1015.80;62.96 %;;56;165.20;;331;850.60
Sonstiges;;25;303.50;18.81 %;;1;11.50;;24;292.00
Speisen;;99;294.20;18.23 %;;19;53.00;;80;241.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;157;401.40;24.88 %;;23;57.40;;134;344.00
Speisen;;99;294.20;18.23 %;;19;53.00;;80;241.20
Röstkaffee;;24;294.00;18.22 %;;1;11.50;;23;282.50
Hafer;;92;283.40;17.56 %;;14;52.00;;78;231.40
Kaffee;;96;213.20;13.21 %;;14;37.40;;82;175.80
Summer;;16;65.20;4.04 %;;2;8.00;;14;57.20
Non Kaffee;;23;42.20;2.62 %;;0;0.00;;23;42.20
Decaf;;3;10.40;0.64 %;;3;10.40;;0;0.00
Equipment;;1;9.50;0.59 %;;0;0.00;;1;9.50
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;48;163.20;10.11 %;;11;37.40;;37;125.80
Hafer Cappuccino;0;24;81.60;5.06 %;;6;20.40;;18;61.20
Kanelbullar;0;23;73.60;4.56 %;;1;3.20;;22;70.40
Banana Bread PINE NUT;0;19;72.20;4.47 %;;3;11.40;;16;60.80
Cappuccino groß;0;17;71.40;4.43 %;;1;4.20;;16;67.20
MUYU 250g;0;7;66.50;4.12 %;;0;0.00;;7;66.50
Hafer Flat White auf Eis;0;15;63.00;3.90 %;;2;8.40;;13;54.60
Filterkaffee;0;24;62.40;3.87 %;;3;7.80;;21;54.60
Caffé Latte;0;17;61.20;3.79 %;;2;7.20;;15;54.00
Hafer Flat White;0;15;57.00;3.53 %;;3;11.40;;12;45.60
Pain au Chocolat;0;20;56.00;3.47 %;;4;11.20;;16;44.80
Flat White;0;13;49.40;3.06 %;;2;7.60;;11;41.80
Americano;0;17;47.60;2.95 %;;3;8.40;;14;39.20
Croissant;0;20;44.00;2.73 %;;8;17.60;;12;26.40
Hafer Cappuccino Groß;0;10;42.00;2.60 %;;1;4.20;;9;37.80
Cold Brew;0;11;41.80;2.59 %;;1;3.80;;10;38.00
Flat White auf Eis;0;9;37.80;2.34 %;;0;0.00;;9;37.80
Izuba 250g;0;3;34.50;2.14 %;;1;11.50;;2;23.00
Don Primitivo 250g;0;2;29.00;1.80 %;;0;0.00;;2;29.00
Hafer Caffè Latte;0;8;28.80;1.78 %;;1;3.60;;7;25.20
MUYU BOTTLE 365;0;2;27.00;1.67 %;;0;0.00;;2;27.00
Divers. Röstkaffee;0;2;27.00;1.67 %;;0;0.00;;2;27.00
Villa Maria 250g;0;2;25.00;1.55 %;;0;0.00;;2;25.00
Hand Brew;0;5;23.00;1.43 %;;1;4.60;;4;18.40
ATSABE 500g;0;1;22.00;1.36 %;;0;0.00;;1;22.00
Espresso Macchiato;0;9;21.60;1.34 %;;4;9.60;;5;12.00
M.Morales 500g;0;1;20.00;1.24 %;;0;0.00;;1;20.00
Espresso Single;0;9;19.80;1.23 %;;2;4.40;;7;15.40
Brownie;0;6;19.20;1.19 %;;1;3.20;;5;16.00
Scone;0;6;19.20;1.19 %;;2;6.40;;4;12.80
ReCup ausgeben ´;0;19;19.00;1.18 %;;4;4.00;;15;15.00
MIKOLAJ Limonade;0;5;19.00;1.18 %;;0;0.00;;5;19.00
Espresso Doppio;0;7;18.20;1.13 %;;1;2.60;;6;15.60
Caffé Latte doppelt;0;4;16.00;0.99 %;;0;0.00;;4;16.00
ReCup ausgeben;0;12;12.00;0.74 %;;0;0.00;;12;12.00
Apfelschorle;0;4;12.00;0.74 %;;0;0.00;;4;12.00
EL CARMEN Decaf 250g;0;1;11.50;0.71 %;;0;0.00;;1;11.50
EL MORENO 250g;0;1;11.50;0.71 %;;0;0.00;;1;11.50
Mineralwasser;0;4;11.20;0.69 %;;0;0.00;;4;11.20
Nimbus Cocktail;0;2;10.80;0.67 %;;0;0.00;;2;10.80
M.Morales 250g;0;1;10.50;0.65 %;;0;0.00;;1;10.50
Cookie;0;5;10.00;0.62 %;;0;0.00;;5;10.00
Tasche SUEDHANG;0;1;9.50;0.59 %;;0;0.00;;1;9.50
Guardabaxo 250g;0;1;9.50;0.59 %;;0;0.00;;1;9.50
Americano groß;0;3;9.00;0.56 %;;0;0.00;;3;9.00
Espresso Tonic;0;2;8.40;0.52 %;;0;0.00;;2;8.40
ReCup ausgeben*;0;8;8.00;0.50 %;;0;0.00;;8;8.00
Hafer Caffè Latte groß;0;2;8.00;0.50 %;;1;4.00;;1;4.00
Coldbrew;0;2;7.60;0.47 %;;0;0.00;;2;7.60
Decaf Cappuccino;0;2;6.80;0.42 %;;2;6.80;;0;0.00
Kinder Kakao;0;2;6.40;0.40 %;;0;0.00;;2;6.40
Flat White auf Eis.;0;1;4.20;0.26 %;;1;4.20;;0;0.00
Kakao groß;0;1;4.00;0.25 %;;0;0.00;;1;4.00
Hafer Kakao groß;0;1;4.00;0.25 %;;0;0.00;;1;4.00
ReCup ausgeben **;0;4;4.00;0.25 %;;0;0.00;;4;4.00
Decaf Caffè Latte;0;1;3.60;0.22 %;;1;3.60;;0;0.00
Milchschaum Kids;0;2;0.00;0.00 %;;0;0.00;;2;0.00
ReCup annehmen **;0;4;-4.00;-0.25 %;;0;0.00;;4;-4.00
ReCup annehmen;0;8;-8.00;-0.50 %;;0;0.00;;8;-8.00
ReCup annehmen*;0;9;-9.00;-0.56 %;;0;0.00;;9;-9.00
ReCup annehmen ´;0;27;-27.00;-1.67 %;;3;-3.00;;24;-24.00
;;;;
