;von;bis;;
Datum:;06.08.2021;06.08.2021;;
Enthalt Z;416;416;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1776.30;100.19 %;
Auslagen;;;-4.00;-0.23 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.60;0.03 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-4.00;-0.23 %;
19.0%;;;581.00;32.78 %;
7.0%;;;1195.30;67.44 %;
Total;;;1772.30;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-4.00;-0.25 %;
19.0%;;;488.20;30.49 %;
7.0%;;;1117.19;69.76 %;
Total;;;1601.39;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;92.80;54.30 %;
7.0%;;;78.11;45.70 %;
Total;;;170.91;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;161;889.60;50.19 %;0.00
Maestro;;45;435.10;24.55 %;0.60
MasterCard;;7;44.20;2.49 %;0.00
Mehrzweckgutschein;;2;0.00;0.00 %;0.00
Visa;;21;205.90;11.62 %;0.00
Visa Electron;;18;197.50;11.14 %;0.00
Total;;254;1772.30;100.00 %;0.60
;;;;
Umsatzdetails;;;;;
Laura;;;393.20;22.14 %;0.00
Mik;;;89.40;5.03 %;0.00
Robin;;;796.60;44.85 %;0.00
Sebastian;;;497.10;27.99 %;0.60
Total;;;1776.30;100.00 %;0.60
;;;;
Stornos;;;;;
Training/Testbuchung;;1;3.40;56.67 %;
nicht verfügbar;;1;2.60;43.33 %;
Total;;2;6.00;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;6.50;100.00 %;
Total;;1;6.50;100.00 %;
;;;;
Tische;;;;;
Theke;;252;1772.30;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;443;1106.80;62.45 %;;20;59.20;;423;1047.60
Sonstiges;;27;368.50;20.79 %;;0;0.00;;27;368.50
Speisen;;92;297.00;16.76 %;;2;7.60;;90;289.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;194;540.00;30.47 %;;10;37.20;;184;502.80
Röstkaffee;;27;368.50;20.79 %;;0;0.00;;27;368.50
Hafer;;117;325.80;18.38 %;;10;22.00;;107;303.80
Speisen;;92;297.00;16.76 %;;2;7.60;;90;289.40
Kaffee;;92;129.40;7.30 %;;0;0.00;;92;129.40
Non Kaffee;;27;56.80;3.20 %;;0;0.00;;27;56.80
Summer;;10;44.00;2.48 %;;0;0.00;;10;44.00
Decaf;;3;10.80;0.61 %;;0;0.00;;3;10.80
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;50;170.00;9.59 %;;5;17.00;;45;153.00
Hafer Cappuccino;0;43;146.20;8.25 %;;5;17.00;;38;129.20
Cappuccino groß;0;29;121.80;6.87 %;;1;4.20;;28;117.60
Caffé Latte;0;23;82.80;4.67 %;;0;0.00;;23;82.80
Banana Bread PINE NUT;0;21;79.80;4.50 %;;2;7.60;;19;72.20
Hafer Flat White auf Eis;0;17;71.40;4.03 %;;1;4.20;;16;67.20
Kanelbullar;0;22;70.40;3.97 %;;0;0.00;;22;70.40
MUYU 1000g;0;2;68.00;3.84 %;;0;0.00;;2;68.00
Flat White auf Eis;0;16;67.20;3.79 %;;2;8.40;;14;58.80
Flat White;0;14;53.20;3.00 %;;2;7.60;;12;45.60
Americano;0;17;47.60;2.69 %;;0;0.00;;17;47.60
MUYU 250g;0;5;47.50;2.68 %;;0;0.00;;5;47.50
Hafer Flat White;0;11;41.80;2.36 %;;1;3.80;;10;38.00
Kuchen Maple Carrot;0;8;38.40;2.17 %;;0;0.00;;8;38.40
Pain au Chocolat;0;13;36.40;2.05 %;;0;0.00;;13;36.40
ReCup ausgeben ´;0;36;36.00;2.03 %;;0;0.00;;36;36.00
Izuba 250g;0;3;34.50;1.95 %;;0;0.00;;3;34.50
Croissant;0;14;30.80;1.74 %;;0;0.00;;14;30.80
MIKOLAJ Limonade;0;7;26.60;1.50 %;;0;0.00;;7;26.60
Hafer Caffè Latte;0;7;25.20;1.42 %;;0;0.00;;7;25.20
Hafer Cappuccino Groß;0;6;25.20;1.42 %;;0;0.00;;6;25.20
Gover Cueva 250g;0;2;25.00;1.41 %;;0;0.00;;2;25.00
Divers. Röstkaffee;0;2;23.62;1.33 %;;0;0.00;;2;23.62
Espresso Doppio;0;9;23.40;1.32 %;;0;0.00;;9;23.40
EL MORENO 250g;0;2;23.00;1.30 %;;0;0.00;;2;23.00
Espresso Single;0;10;22.00;1.24 %;;0;0.00;;10;22.00
EL MORENO 500g;0;1;22.00;1.24 %;;0;0.00;;1;22.00
Apfelschorle;0;7;21.00;1.18 %;;0;0.00;;7;21.00
M.Morales 250g;0;2;21.00;1.18 %;;0;0.00;;2;21.00
Scone;0;6;19.20;1.08 %;;0;0.00;;6;19.20
Espresso Macchiato;0;8;19.20;1.08 %;;0;0.00;;8;19.20
Guardabaxo 250g;0;2;19.00;1.07 %;;0;0.00;;2;19.00
MUYU 500g;0;1;18.00;1.02 %;;0;0.00;;1;18.00
ReCup ausgeben*;0;18;18.00;1.02 %;;0;0.00;;18;18.00
Guardabaxo 500g;0;1;18.00;1.02 %;;0;0.00;;1;18.00
Nimbus Cocktail;0;3;16.20;0.91 %;;0;0.00;;3;16.20
Kakao groß;0;4;16.00;0.90 %;;0;0.00;;4;16.00
Brownie;0;5;16.00;0.90 %;;0;0.00;;5;16.00
Filterkaffee;0;6;15.60;0.88 %;;0;0.00;;6;15.60
Cold Brew;0;4;15.20;0.86 %;;0;0.00;;4;15.20
Don Primitivo 250g;0;1;14.50;0.82 %;;0;0.00;;1;14.50
MUYU BOTTLE 365;0;1;13.50;0.76 %;;0;0.00;;1;13.50
Espresso Doppio Macchiato;0;4;12.00;0.68 %;;0;0.00;;4;12.00
Caffé Latte doppelt;0;3;12.00;0.68 %;;0;0.00;;3;12.00
EL CARMEN Decaf 250g;0;1;11.50;0.65 %;;0;0.00;;1;11.50
Villa Maria 250g;0;1;9.38;0.53 %;;0;0.00;;1;9.38
Flat White auf Eis.;0;2;8.40;0.47 %;;0;0.00;;2;8.40
Decaf Cappuccino;0;2;6.80;0.38 %;;0;0.00;;2;6.80
Hafer Espresso Macchiato groß;0;2;6.00;0.34 %;;0;0.00;;2;6.00
Cookie;0;3;6.00;0.34 %;;0;0.00;;3;6.00
Americano groß;0;2;6.00;0.34 %;;0;0.00;;2;6.00
Mineralwasser;0;2;5.60;0.32 %;;0;0.00;;2;5.60
Hand Brew;0;1;4.60;0.26 %;;0;0.00;;1;4.60
Lemon Verbena Tea;0;1;4.60;0.26 %;;0;0.00;;1;4.60
Espresso Tonic;0;1;4.20;0.24 %;;0;0.00;;1;4.20
Hafer Kakao groß;0;1;4.00;0.23 %;;0;0.00;;1;4.00
Decaf Caffè Latte Groß;0;1;4.00;0.23 %;;0;0.00;;1;4.00
Coldbrew;0;1;3.80;0.21 %;;0;0.00;;1;3.80
ReCup ausgeben;0;3;3.00;0.17 %;;0;0.00;;3;3.00
ReCup ausgeben **;0;3;3.00;0.17 %;;0;0.00;;3;3.00
Extra Shot;0;2;1.20;0.07 %;;0;0.00;;2;1.20
Milchschaum Kids;0;3;0.00;0.00 %;;0;0.00;;3;0.00
ReCup annehmen **;0;4;-4.00;-0.23 %;;0;0.00;;4;-4.00
ReCup annehmen*;0;12;-12.00;-0.68 %;;3;-3.00;;9;-9.00
ReCup annehmen ´;0;19;-19.00;-1.07 %;;0;0.00;;19;-19.00
ReCup annehmen;0;29;-29.00;-1.64 %;;0;0.00;;29;-29.00
;;;;
