;von;bis;;
Datum:;07.08.2021;07.08.2021;;
Enthalt Z;417;417;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1887.10;99.34 %;
Auslagen;;;11.00;0.58 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.60;0.08 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;11.00;0.58 %;
19.0%;;;587.50;30.95 %;
7.0%;;;1299.60;68.47 %;
Total;;;1898.10;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;11.00;0.64 %;
19.0%;;;493.64;28.71 %;
7.0%;;;1214.73;70.65 %;
Total;;;1719.37;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;93.86;52.51 %;
7.0%;;;84.87;47.49 %;
Total;;;178.73;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;165;1062.50;55.98 %;0.00
Maestro;;39;530.30;27.94 %;0.00
MasterCard;;2;18.40;0.97 %;0.00
Visa;;9;129.90;6.84 %;0.00
Visa Electron;;12;157.00;8.27 %;1.60
Total;;227;1898.10;100.00 %;1.60
;;;;
Umsatzdetails;;;;;
Anja;;;224.30;11.89 %;0.00
Annacotta;;;483.40;25.62 %;0.00
Emanuel;;;910.00;48.22 %;0.20
Mik;;;179.20;9.50 %;0.00
Raquel;;;90.20;4.78 %;1.40
Total;;;1887.10;100.00 %;1.60
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;225;1898.10;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;421;1105.20;58.23 %;;104;343.20;;317;762.00
Sonstiges;;31;437.50;23.05 %;;5;64.00;;26;373.50
Speisen;;110;355.40;18.72 %;;37;121.40;;73;234.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;220;547.20;28.83 %;;58;196.60;;162;350.60
Röstkaffee;;29;391.00;20.60 %;;4;54.50;;25;336.50
Speisen;;110;355.40;18.72 %;;37;121.40;;73;234.00
Kaffee;;92;209.00;11.01 %;;19;48.80;;73;160.20
7. August Hafer Food;;52;187.80;9.89 %;;14;51.40;;38;136.40
Non Kaffee;;37;112.20;5.91 %;;8;24.60;;29;87.60
Equipment;;2;46.50;2.45 %;;1;9.50;;1;37.00
Summer;;10;43.60;2.30 %;;5;21.80;;5;21.80
Hafer;;3;10.40;0.55 %;;0;0.00;;3;10.40
Decaf;;7;-5.00;-0.26 %;;0;0.00;;7;-5.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;78;265.20;13.97 %;;29;98.60;;49;166.60
Hafer Food Cappuccino;0;30;102.00;5.37 %;;7;23.80;;23;78.20
Flat White;0;25;95.00;5.01 %;;10;38.00;;15;57.00
Caffé Latte;0;21;75.60;3.98 %;;6;21.60;;15;54.00
Kanelbullar;0;23;73.60;3.88 %;;7;22.40;;16;51.20
Pain au Chocolat;0;24;67.20;3.54 %;;7;19.60;;17;47.60
Cappuccino groß;0;16;67.20;3.54 %;;7;29.40;;9;37.80
Banana Bread PINE NUT;0;13;49.40;2.60 %;;4;15.20;;9;34.20
MUYU 250g;0;5;47.50;2.50 %;;1;9.50;;4;38.00
Americano;0;16;44.80;2.36 %;;1;2.80;;15;42.00
EL MORENO 500g;0;2;44.00;2.32 %;;0;0.00;;2;44.00
Americano groß;0;14;42.00;2.21 %;;2;6.00;;12;36.00
Divers. Röstkaffee;0;3;40.50;2.13 %;;0;0.00;;3;40.50
Kuchen Maple Carrot;0;8;38.40;2.02 %;;0;0.00;;8;38.40
MIKOLAJ Limonade;0;10;38.00;2.00 %;;1;3.80;;9;34.20
Hafer Food Flat White;0;10;38.00;2.00 %;;3;11.40;;7;26.60
ReCup ausgeben ´;0;37;37.00;1.95 %;;0;0.00;;37;37.00
Kinto travel  Tumbler 350ml;0;1;37.00;1.95 %;;0;0.00;;1;37.00
MUYU 500g;0;2;36.00;1.90 %;;0;0.00;;2;36.00
Croissant;0;16;35.20;1.85 %;;5;11.00;;11;24.20
ATSABE 250g;0;3;34.50;1.82 %;;1;11.50;;2;23.00
EL MORENO 250g;0;3;34.50;1.82 %;;1;11.50;;2;23.00
Raw Cake;0;5;24.00;1.26 %;;3;14.40;;2;9.60
Apfelschorle;0;8;24.00;1.26 %;;2;6.00;;6;18.00
Caffé Latte doppelt;0;6;24.00;1.26 %;;1;4.00;;5;20.00
Villa Maria 500g;0;1;24.00;1.26 %;;0;0.00;;1;24.00
Espresso Doppio;0;9;23.40;1.23 %;;3;7.80;;6;15.60
EL CARMEN Decaf 250g;0;2;23.00;1.21 %;;0;0.00;;2;23.00
Izuba 250g;0;2;23.00;1.21 %;;0;0.00;;2;23.00
Izuba 500g;0;1;22.00;1.16 %;;1;22.00;;0;0.00
Espresso Macchiato;0;9;21.60;1.14 %;;4;9.60;;5;12.00
Espresso Tonic;0;5;21.00;1.11 %;;2;8.40;;3;12.60
Hafer Food Cappuccino groß;0;5;21.00;1.11 %;;3;12.60;;2;8.40
Filterkaffee;0;8;20.80;1.10 %;;3;7.80;;5;13.00
Espresso Single;0;9;19.80;1.04 %;;4;8.80;;5;11.00
Brownie;0;6;19.20;1.01 %;;1;3.20;;5;16.00
Lemon Poppy Cake;0;4;19.20;1.01 %;;3;14.40;;1;4.80
Scone;0;6;19.20;1.01 %;;6;19.20;;0;0.00
Guardabaxo 250g;0;2;19.00;1.00 %;;0;0.00;;2;19.00
Lemon Verbena Tea;0;4;18.40;0.97 %;;1;4.60;;3;13.80
Espresso Doppio Macchiato;0;6;18.00;0.95 %;;2;6.00;;4;12.00
Guardabaxo 500g;0;1;18.00;0.95 %;;0;0.00;;1;18.00
Hafer Food Caffe Latte groß;0;4;16.00;0.84 %;;0;0.00;;4;16.00
