;von;bis;;
Datum:;22.08.2021;22.08.2021;;
Enthalt Z;432;432;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1444.50;99.08 %;
Auslagen;;;13.00;0.89 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.40;0.03 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;13.00;0.89 %;
19.0%;;;354.20;24.30 %;
7.0%;;;1090.30;74.81 %;
Total;;;1457.50;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;13.00;0.98 %;
19.0%;;;297.65;22.38 %;
7.0%;;;1019.13;76.64 %;
Total;;;1329.78;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;56.55;44.28 %;
7.0%;;;71.17;55.72 %;
Total;;;127.72;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;89;605.90;41.57 %;0.00
Maestro;;43;500.00;34.31 %;0.00
MasterCard;;8;44.20;3.03 %;0.00
Mehrzweckgutschein;;1;3.40;0.23 %;0.00
Visa;;14;121.60;8.34 %;0.40
Visa Electron;;15;182.40;12.51 %;0.00
Total;;170;1457.50;100.00 %;0.40
;;;;
Umsatzdetails;;;;;
Anja;;;201.10;13.92 %;0.00
Anna;;;392.00;27.14 %;0.00
Mik;;;33.80;2.34 %;0.00
Raquel;;;32.50;2.25 %;0.00
Robin;;;591.60;40.96 %;0.40
Sebastian;;;193.50;13.40 %;0.00
Total;;;1444.50;100.00 %;0.40
;;;;
Stornos;;;;;
nicht verfügbar;;1;14.50;54.72 %;
vertippt;;3;9.20;34.72 %;
Änderung durch Gast;;1;2.80;10.57 %;
Total;;5;26.50;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;158;1412.60;96.92 %;
Tisch 7;;4;44.90;3.08 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;307;882.00;60.51 %;;0;0.00;;307;882.00
Speisen;;95;306.00;20.99 %;;0;0.00;;95;306.00
Sonstiges;;18;269.50;18.49 %;;0;0.00;;18;269.50
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;179;502.40;34.47 %;;0;0.00;;179;502.40
Speisen;;95;306.00;20.99 %;;0;0.00;;95;306.00
Röstkaffee;;18;269.50;18.49 %;;0;0.00;;18;269.50
Hafer;;58;189.20;12.98 %;;0;0.00;;58;189.20
Kaffee;;42;103.60;7.11 %;;0;0.00;;42;103.60
Non Kaffee;;22;62.40;4.28 %;;0;0.00;;22;62.40
Summer;;6;24.40;1.67 %;;0;0.00;;6;24.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;58;197.20;13.53 %;;0;0.00;;58;197.20
Cappuccino groß;0;22;92.40;6.34 %;;0;0.00;;22;92.40
Flat White;0;20;76.00;5.21 %;;0;0.00;;20;76.00
Hafer Cappuccino;0;22;74.80;5.13 %;;0;0.00;;22;74.80
MUYU 500g;0;4;72.00;4.94 %;;0;0.00;;4;72.00
Kanelbullar;0;19;60.80;4.17 %;;0;0.00;;19;60.80
EL CARMEN Decaf 250g;0;5;57.50;3.95 %;;0;0.00;;5;57.50
Banana Bread PINE NUT;0;14;53.20;3.65 %;;0;0.00;;14;53.20
German Carranza 250g;0;3;52.50;3.60 %;;0;0.00;;3;52.50
Kuchen Maple Carrot;0;10;48.00;3.29 %;;0;0.00;;10;48.00
Caffé Latte;0;10;36.00;2.47 %;;0;0.00;;10;36.00
Croissant;0;16;35.20;2.42 %;;0;0.00;;16;35.20
Hafer Flat White;0;9;34.20;2.35 %;;0;0.00;;9;34.20
Caffé Latte doppelt;0;8;32.00;2.20 %;;0;0.00;;8;32.00
Shakisso 500g;0;1;30.00;2.06 %;;0;0.00;;1;30.00
ReCup ausgeben ´;0;29;29.00;1.99 %;;0;0.00;;29;29.00
Lemon Poppy Cake;0;6;28.80;1.98 %;;0;0.00;;6;28.80
Pain au Chocolat;0;10;28.00;1.92 %;;0;0.00;;10;28.00
