;von;bis;;
Datum:;03.08.2021;03.08.2021;;
Enthalt Z;413;413;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1446.40;96.03 %;
Auslagen;;;59.00;3.92 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.80;0.05 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;59.00;3.92 %;
19.0%;;;416.20;27.65 %;
7.0%;;;1030.20;68.43 %;
Total;;;1505.40;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;59.00;4.30 %;
19.0%;;;349.74;25.50 %;
7.0%;;;962.91;70.20 %;
Total;;;1371.65;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;66.46;49.69 %;
7.0%;;;67.29;50.31 %;
Total;;;133.75;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;145;904.70;60.10 %;0.20
Maestro;;37;316.30;21.01 %;0.60
MasterCard;;4;31.10;2.07 %;0.00
Mehrzweckgutschein;;2;10.20;0.68 %;0.00
Visa;;6;66.20;4.40 %;0.00
Visa Electron;;10;176.90;11.75 %;0.00
Total;;204;1505.40;100.00 %;0.80
;;;;
Umsatzdetails;;;;;
Emanuel;;;248.70;17.19 %;0.00
Laura;;;478.70;33.10 %;0.60
Mik;;;14.00;0.97 %;0.00
Raquel;;;351.30;24.29 %;0.20
Robin;;;353.70;24.45 %;0.00
Total;;;1446.40;100.00 %;0.80
;;;;
Stornos;;;;;
Kommunikationsfehler;;1;4.00;100.00 %;
Total;;1;4.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;200;1483.60;98.55 %;
Tisch 7;;2;21.80;1.45 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;321;869.20;57.74 %;;34;111.20;;287;758.00
Sonstiges;;23;351.00;23.32 %;;0;0.00;;23;351.00
Speisen;;99;285.20;18.95 %;;9;26.00;;90;259.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;174;502.20;33.36 %;;20;66.20;;154;436.00
Röstkaffee;;21;301.00;19.99 %;;0;0.00;;21;301.00
Speisen;;99;285.20;18.95 %;;9;26.00;;90;259.20
Kaffee;;86;165.60;11.00 %;;8;27.60;;78;138.00
Hafer;;43;143.00;9.50 %;;5;17.40;;38;125.60
Gutscheine;;2;50.00;3.32 %;;0;0.00;;2;50.00
Non Kaffee;;11;31.00;2.06 %;;1;0.00;;10;31.00
Summer;;6;24.00;1.59 %;;0;0.00;;6;24.00
Decaf;;1;3.40;0.23 %;;0;0.00;;1;3.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;72;244.80;16.26 %;;9;30.60;;63;214.20
MUYU 1000g;0;2;68.00;4.52 %;;0;0.00;;2;68.00
MUYU 250g;0;7;66.50;4.42 %;;0;0.00;;7;66.50
Banana Bread PINE NUT;0;17;64.60;4.29 %;;1;3.80;;16;60.80
Kanelbullar;0;20;64.00;4.25 %;;3;9.60;;17;54.40
Flat White;0;16;60.80;4.04 %;;1;3.80;;15;57.00
Hafer Cappuccino;0;17;57.80;3.84 %;;4;13.60;;13;44.20
Caffé Latte;0;16;57.60;3.83 %;;2;7.20;;14;50.40
Cappuccino groß;0;13;54.60;3.63 %;;3;12.60;;10;42.00
Pain au Chocolat;0;18;50.40;3.35 %;;3;8.40;;15;42.00
Americano;0;18;50.40;3.35 %;;0;0.00;;18;50.40
25€ Gutschein;0;2;50.00;3.32 %;;0;0.00;;2;50.00
Croissant;0;19;41.80;2.78 %;;1;2.20;;18;39.60
Hafer Cappuccino Groß;0;9;37.80;2.51 %;;0;0.00;;9;37.80
Kakao groß;0;9;36.00;2.39 %;;2;8.00;;7;28.00
ReCup ausgeben ´;0;28;28.00;1.86 %;;1;1.00;;27;27.00
Divers. Röstkaffee;0;2;27.00;1.79 %;;0;0.00;;2;27.00
Cookie;0;13;26.00;1.73 %;;1;2.00;;12;24.00
Caffé Latte doppelt;0;6;24.00;1.59 %;;1;4.00;;5;20.00
Espresso Macchiato;0;10;24.00;1.59 %;;0;0.00;;10;24.00
Americano groß;0;8;24.00;1.59 %;;2;6.00;;6;18.00
Hafer Flat White;0;6;22.80;1.51 %;;1;3.80;;5;19.00
FINCA ISNUL 500g;0;1;22.00;1.46 %;;0;0.00;;1;22.00
Espresso Single;0;10;22.00;1.46 %;;1;2.20;;9;19.80
M.Morales 250g;0;2;21.00;1.39 %;;0;0.00;;2;21.00
Filterkaffee;0;8;20.80;1.38 %;;1;2.60;;7;18.20
M.Morales 500g;0;1;20.00;1.33 %;;0;0.00;;1;20.00
Brownie;0;6;19.20;1.28 %;;0;0.00;;6;19.20
Scone;0;6;19.20;1.28 %;;0;0.00;;6;19.20
Guardabaxo 250g;0;2;19.00;1.26 %;;0;0.00;;2;19.00
Hand Brew;0;4;18.40;1.22 %;;3;13.80;;1;4.60
MUYU 500g;0;1;18.00;1.20 %;;0;0.00;;1;18.00
