;von;bis;;
Datum:;10.03.2021;10.03.2021;;
Enthalt Z;262;263;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1440.25;97.50 %;
Auslagen;;;35.00;2.37 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.90;0.13 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;35.00;2.37 %;
19.0%;;;225.80;15.31 %;
7.0%;;;1214.45;82.32 %;
Total;;;1475.25;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;35.00;2.57 %;
19.0%;;;189.70;13.95 %;
7.0%;;;1134.89;83.47 %;
Total;;;1359.59;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;36.10;31.21 %;
7.0%;;;79.56;68.79 %;
Total;;;115.66;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;149;678.80;46.01 %;0.00
Maestro;;35;397.65;26.95 %;1.90
MasterCard;;6;81.70;5.54 %;0.00
Mehrzweckgutschein;;1;13.40;0.91 %;0.00
Visa;;8;190.60;12.92 %;0.00
Visa Electron;;8;113.10;7.67 %;0.00
Total;;207;1475.25;100.00 %;1.90
;;;;
Umsatzdetails;;;;;
Khalid;;;15.50;1.08 %;0.00
Lena;;;888.30;61.68 %;1.90
Martin;;;49.90;3.46 %;0.00
Mik;;;162.45;11.28 %;0.00
Sebastian;;;324.10;22.50 %;0.00
Total;;;1440.25;100.00 %;1.90
;;;;
Stornos;;;;;
vertippt;;3;22.00;100.00 %;
Total;;3;22.00;100.00 %;
;;;;
Rabatte;;;;;
50%;;1;4.75;18.45 %;
Personal 1/2 Preis;;1;21.00;81.55 %;
Total;;2;25.75;100.00 %;
;;;;
Tische;;;;;
Theke;;207;1475.25;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;644;774.50;52.50 %;;0;0.00;;644;774.50
Sonstiges;;43;567.75;38.49 %;;0;0.00;;43;567.75
Speisen;;41;133.00;9.02 %;;0;0.00;;41;133.00
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;173;597.70;40.52 %;;0;0.00;;173;597.70
Röstkaffee;;39;483.75;32.79 %;;0;0.00;;39;483.75
Kaffee;;467;167.00;11.32 %;;0;0.00;;467;167.00
Speisen;;41;133.00;9.02 %;;0;0.00;;41;133.00
Equipment;;3;74.00;5.02 %;;0;0.00;;3;74.00
Gutscheine;;1;10.00;0.68 %;;0;0.00;;1;10.00
Non Kaffee;;4;9.80;0.66 %;;0;0.00;;4;9.80
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;86;275.20;18.65 %;;0;0.00;;86;275.20
ReCup ausgeben;0;219;219.00;14.84 %;;0;0.00;;219;219.00
Divers. Röstkaffee;0;11;156.50;10.61 %;;0;0.00;;11;156.50
Cappuccino groß;0;30;114.00;7.73 %;;0;0.00;;30;114.00
Flat White;0;28;106.40;7.21 %;;0;0.00;;28;106.40
Caffé Latte;0;23;80.50;5.46 %;;0;0.00;;23;80.50
MUYU 250g;0;7;61.75;4.19 %;;0;0.00;;7;61.75
FINCA ISNUL 250g;0;5;57.50;3.90 %;;0;0.00;;5;57.50
Tasse M;0;2;56.00;3.80 %;;0;0.00;;2;56.00
MUYU BOTTLE 365;0;4;54.00;3.66 %;;0;0.00;;4;54.00
Banana Bread PINE NUT;0;14;53.20;3.61 %;;0;0.00;;14;53.20
Americano;0;18;45.00;3.05 %;;0;0.00;;18;45.00
EL MORENO 250g;0;3;34.50;2.34 %;;0;0.00;;3;34.50
Pain au chocolat;0;12;33.60;2.28 %;;0;0.00;;12;33.60
