;von;bis;;
Datum:;06.02.2022;06.02.2022;;
Enthalt Z;596;596;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1786.80;97.05 %;
Auslagen;;;50.00;2.72 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;4.40;0.24 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;50.00;2.72 %;
19.0%;;;553.30;30.12 %;
7.0%;;;1233.50;67.15 %;
Total;;;1836.80;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;50.00;3.00 %;
19.0%;;;464.90;27.87 %;
7.0%;;;1152.93;69.13 %;
Total;;;1667.83;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;88.40;52.32 %;
7.0%;;;80.57;47.68 %;
Total;;;168.97;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;113;703.90;38.32 %;0.00
Maestro;;51;545.70;29.71 %;1.00
MasterCard;;15;134.10;7.30 %;0.00
Mehrzweckgutschein;;1;10.00;0.54 %;0.00
Visa;;23;209.50;11.41 %;1.70
Visa Electron;;20;233.60;12.72 %;1.70
Total;;223;1836.80;100.00 %;4.40
;;;;
Umsatzdetails;;;;;
Anja;;;71.10;3.98 %;0.00
Anna;;;293.10;16.40 %;0.00
Annacotta;;;1335.60;74.75 %;4.40
Robin;;;87.00;4.87 %;0.00
Total;;;1786.80;100.00 %;4.40
;;;;
Stornos;;;;;
vertippt;;1;15.50;100.00 %;
Total;;1;15.50;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;2;11.30;100.00 %;
Total;;2;11.30;100.00 %;
;;;;
Tische;;;;;
Theke;;222;1836.80;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;436;968.00;52.70 %;;27;93.80;;409;874.20
Sonstiges;;31;463.20;25.22 %;;0;0.00;;31;463.20
Speisen;;129;405.60;22.08 %;;15;49.20;;114;356.40
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;246;517.40;28.17 %;;15;57.60;;231;459.80
Speisen;;129;405.60;22.08 %;;15;49.20;;114;356.40
Röstkaffee;;24;332.20;18.09 %;;0;0.00;;24;332.20
Hafer;;93;225.20;12.26 %;;3;10.20;;90;215.00
Kaffee;;74;149.40;8.13 %;;6;14.20;;68;135.20
Equipment_;;5;81.00;4.41 %;;0;0.00;;5;81.00
Non Kaffee;;20;63.40;3.45 %;;2;7.60;;18;55.80
Gutscheine;;2;50.00;2.72 %;;0;0.00;;2;50.00
Summer;;3;12.60;0.69 %;;1;4.20;;2;8.40
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;68;231.20;12.59 %;;3;10.20;;65;221.00
Kanelbullar;0;38;121.60;6.62 %;;4;12.80;;34;108.80
Flat White;0;28;106.40;5.79 %;;6;22.80;;22;83.60
Hafer Cappuccino;0;31;105.40;5.74 %;;3;10.20;;28;95.20
Banana Bread;0;23;87.40;4.76 %;;3;11.40;;20;76.00
Pain au Chocolat;0;25;70.00;3.81 %;;3;8.40;;22;61.60
Cappuccino groß;0;16;67.20;3.66 %;;3;12.60;;13;54.60
Chakra Warmi 250g;0;4;54.38;2.96 %;;0;0.00;;4;54.38
Lucia Dias 500g;0;3;54.00;2.94 %;;0;0.00;;3;54.00
25€ Gutschein;0;2;50.00;2.72 %;;0;0.00;;2;50.00
Lucia Dias 250g;0;5;47.50;2.59 %;;0;0.00;;5;47.50
Filterkaffee;0;18;46.80;2.55 %;;2;5.20;;16;41.60
Caffé Latte;0;13;46.80;2.55 %;;0;0.00;;13;46.80
ReCup ausgeben ´;0;42;42.00;2.29 %;;0;0.00;;42;42.00
Hafer Cappuccino Groß;0;10;42.00;2.29 %;;0;0.00;;10;42.00
Hafer Flat White;0;11;41.80;2.28 %;;0;0.00;;11;41.80
AeroPress coffee maker;0;1;36.50;1.99 %;;0;0.00;;1;36.50
MUYU 1000g;0;1;34.00;1.85 %;;0;0.00;;1;34.00
Americano;0;11;30.80;1.68 %;;3;8.40;;8;22.40
Cookie;0;15;30.00;1.63 %;;1;2.00;;14;28.00
Kuchen Maple Carrot;0;6;28.80;1.57 %;;1;4.80;;5;24.00
Kinder Kakao;0;9;28.80;1.57 %;;0;0.00;;9;28.80
Croissant;0;13;28.60;1.56 %;;1;2.20;;12;26.40
Kakao groß;0;7;28.00;1.52 %;;3;12.00;;4;16.00
Bella Vista 250g;0;2;27.00;1.47 %;;0;0.00;;2;27.00
MIKOLAJ Limonade;0;7;26.60;1.45 %;;0;0.00;;7;26.60
Caffé Latte doppelt;0;6;24.00;1.31 %;;0;0.00;;6;24.00
Lemon Poppy Cake;0;5;24.00;1.31 %;;0;0.00;;5;24.00
Ayla Bombe 250g;0;2;23.32;1.27 %;;0;0.00;;2;23.32
