;von;bis;;
Datum:;03.02.2022;03.02.2022;;
Enthalt Z;593;593;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1122.40;100.52 %;
Auslagen;;;-8.00;-0.72 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;2.20;0.20 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;-8.00;-0.72 %;
19.0%;;;522.80;46.91 %;
7.0%;;;599.60;53.80 %;
Total;;;1114.40;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;-8.00;-0.81 %;
19.0%;;;439.35;44.30 %;
7.0%;;;560.44;56.51 %;
Total;;;991.79;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;83.45;68.06 %;
7.0%;;;39.16;31.94 %;
Total;;;122.61;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;101;517.50;46.44 %;0.00
Maestro;;38;362.00;32.48 %;1.20
MasterCard;;8;59.00;5.29 %;0.00
Visa;;13;97.50;8.75 %;1.00
Visa Electron;;11;78.40;7.04 %;0.00
Total;;171;1114.40;100.00 %;2.20
;;;;
Umsatzdetails;;;;;
Anna;;;401.30;35.75 %;0.00
Emanuel;;;402.30;35.84 %;2.20
Mik;;;318.80;28.40 %;0.00
Total;;;1122.40;100.00 %;2.20
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;171;1114.40;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;285;673.00;60.39 %;;93;317.20;;192;355.80
Sonstiges;;19;272.00;24.41 %;;1;7.00;;18;265.00
Speisen;;57;169.40;15.20 %;;29;88.80;;28;80.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;137;312.60;28.05 %;;44;161.40;;93;151.20
Röstkaffee;;18;265.00;23.78 %;;0;0.00;;18;265.00
Hafer;;89;239.00;21.45 %;;23;85.80;;66;153.20
Speisen;;57;169.40;15.20 %;;29;88.80;;28;80.60
Kaffee;;48;107.00;9.60 %;;25;70.00;;23;37.00
Decaf;;2;7.20;0.65 %;;0;0.00;;2;7.20
Non Kaffee;;9;7.20;0.65 %;;1;0.00;;8;7.20
Equipment_;;1;7.00;0.63 %;;1;7.00;;0;0.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;42;142.80;12.81 %;;22;74.80;;20;68.00
Hafer Cappuccino;0;31;105.40;9.46 %;;8;27.20;;23;78.20
MUYU 500g;0;4;72.00;6.46 %;;0;0.00;;4;72.00
Cappuccino groß;0;15;63.00;5.65 %;;5;21.00;;10;42.00
Hafer Flat White;0;14;53.20;4.77 %;;6;22.80;;8;30.40
MUYU 250g;0;5;47.50;4.26 %;;0;0.00;;5;47.50
Flat White;0;12;45.60;4.09 %;;8;30.40;;4;15.20
Banana Bread;0;12;45.60;4.09 %;;6;22.80;;6;22.80
Kanelbullar;0;14;44.80;4.02 %;;9;28.80;;5;16.00
Americano;0;14;39.20;3.52 %;;9;25.20;;5;14.00
Hafer Cappuccino Groß;0;9;37.80;3.39 %;;5;21.00;;4;16.80
Caffé Latte;0;10;36.00;3.23 %;;2;7.20;;8;28.80
Lucia Dias 500g;0;2;36.00;3.23 %;;0;0.00;;2;36.00
Pain au Chocolat;0;12;33.60;3.02 %;;6;16.80;;6;16.80
Bella Vista  500g;0;1;26.00;2.33 %;;0;0.00;;1;26.00
Caffé Latte doppelt;0;6;24.00;2.15 %;;4;16.00;;2;8.00
Familia Aguilera  500g;0;1;24.00;2.15 %;;0;0.00;;1;24.00
Croissant;0;10;22.00;1.97 %;;4;8.80;;6;13.20
Lucia Dias 250g;0;2;19.00;1.70 %;;0;0.00;;2;19.00
ReCup ausgeben*;0;18;18.00;1.62 %;;0;0.00;;18;18.00
ReCup ausgeben ´;0;17;17.00;1.53 %;;0;0.00;;17;17.00
Filterkaffee;0;6;15.60;1.40 %;;3;7.80;;3;7.80
Don Martin 250g;0;1;14.50;1.30 %;;0;0.00;;1;14.50
Mr Toi 250g;0;1;14.50;1.30 %;;0;0.00;;1;14.50
Hafer Caffè Latte;0;4;14.40;1.29 %;;1;3.60;;3;10.80
Kakao groß;0;3;12.00;1.08 %;;3;12.00;;0;0.00
Hafer Kakao groß;0;3;12.00;1.08 %;;2;8.00;;1;4.00
Cookie;0;6;12.00;1.08 %;;2;4.00;;4;8.00
Espresso Macchiato;0;5;12.00;1.08 %;;2;4.80;;3;7.20
Izuba 250g #1;0;1;11.50;1.03 %;;0;0.00;;1;11.50
Quiche;0;3;11.40;1.02 %;;2;7.60;;1;3.80
Espresso Doppio Macchiato;0;3;9.00;0.81 %;;3;9.00;;0;0.00
Americano groß;0;3;9.00;0.81 %;;3;9.00;;0;0.00
Espresso Single;0;4;8.80;0.79 %;;2;4.40;;2;4.40
Espresso Doppio;0;3;7.80;0.70 %;;2;5.20;;1;2.60
Hario V60 filter (100) 02;0;1;7.00;0.63 %;;1;7.00;;0;0.00
ReCup ausgeben;0;5;5.00;0.45 %;;0;0.00;;5;5.00
Lemon Verbena Tea;0;1;4.60;0.41 %;;0;0.00;;1;4.60
Green Tea;0;1;4.60;0.41 %;;0;0.00;;1;4.60
Hand Brew;0;1;4.60;0.41 %;;1;4.60;;0;0.00
Decaf Flat White;0;1;3.80;0.34 %;;0;0.00;;1;3.80
Decaf Cappuccino;0;1;3.40;0.31 %;;0;0.00;;1;3.40
Kinder Kakao;0;1;3.20;0.29 %;;0;0.00;;1;3.20
Hafer Kinder Kakao;0;1;3.20;0.29 %;;1;3.20;;0;0.00
Hafer Espresso Macchiato groß;0;1;3.00;0.27 %;;0;0.00;;1;3.00
Apfelschorle;0;1;3.00;0.27 %;;0;0.00;;1;3.00
Milchschaum Kids;0;1;0.00;0.00 %;;1;0.00;;0;0.00
ReCup annehmen;0;4;-4.00;-0.36 %;;0;0.00;;4;-4.00
ReCup annehmen **;0;5;-5.00;-0.45 %;;0;0.00;;5;-5.00
ReCup annehmen*;0;8;-8.00;-0.72 %;;0;0.00;;8;-8.00
ReCup annehmen ´;0;31;-31.00;-2.78 %;;0;0.00;;31;-31.00
;;;;
