;von;bis;;
Datum:;21.02.2022;21.02.2022;;
Enthalt Z;611;611;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;1393.00;94.63 %;
Auslagen;;;79.00;5.37 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;0.00;0.00 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;79.00;5.37 %;
19.0%;;;627.60;42.64 %;
7.0%;;;765.40;52.00 %;
Total;;;1472.00;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;79.00;5.98 %;
19.0%;;;527.39;39.90 %;
7.0%;;;715.43;54.12 %;
Total;;;1321.82;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;100.21;66.73 %;
7.0%;;;49.97;33.27 %;
Total;;;150.18;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;106;642.50;43.65 %;0.00
Maestro;;39;398.90;27.10 %;0.00
MasterCard;;3;23.10;1.57 %;0.00
Visa;;6;43.10;2.93 %;0.00
Visa Electron;;10;364.40;24.76 %;0.00
Total;;164;1472.00;100.00 %;0.00
;;;;
Umsatzdetails;;;;;
Emanuel;;;240.80;17.29 %;0.00
Lora;;;837.20;60.10 %;0.00
Moritz;;;315.00;22.61 %;0.00
Total;;;1393.00;100.00 %;0.00
;;;;
Stornos;;;;;
Total;;0;0.00;100.00 %;
;;;;
Rabatte;;;;;
Staff 25%;;1;4.50;100.00 %;
Total;;1;4.50;100.00 %;
;;;;
Tische;;;;;
Theke;;164;1472.00;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;233;666.00;45.24 %;;30;116.80;;203;549.20
Sonstiges;;27;639.00;43.41 %;;1;9.50;;26;629.50
Speisen;;53;167.00;11.35 %;;9;28.40;;44;138.60
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;118;350.80;23.83 %;;16;60.60;;102;290.20
Röstkaffee;;20;304.00;20.65 %;;1;9.50;;19;294.50
Equipment_;;1;260.00;17.66 %;;0;0.00;;1;260.00
Hafer;;61;194.00;13.18 %;;8;30.60;;53;163.40
Speisen;;53;167.00;11.35 %;;9;28.40;;44;138.60
Kaffee;;38;88.60;6.02 %;;1;2.60;;37;86.00
Gutscheine;;6;75.00;5.10 %;;0;0.00;;6;75.00
Non Kaffee;;15;28.40;1.93 %;;5;23.00;;10;5.40
Summer;;1;4.20;0.29 %;;0;0.00;;1;4.20
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Comandante;0;1;260.00;17.66 %;;0;0.00;;1;260.00
Cappuccino;0;42;142.80;9.70 %;;4;13.60;;38;129.20
Chakra Warmi 250g;0;5;72.50;4.93 %;;0;0.00;;5;72.50
Caffé Latte;0;16;57.60;3.91 %;;3;10.80;;13;46.80
Hafer Cappuccino;0;16;54.40;3.70 %;;2;6.80;;14;47.60
10€ Gutschein;0;5;50.00;3.40 %;;0;0.00;;5;50.00
Flat White;0;13;49.40;3.36 %;;2;7.60;;11;41.80
Banana Bread;0;13;49.40;3.36 %;;3;11.40;;10;38.00
Cappuccino groß;0;11;46.20;3.14 %;;3;12.60;;8;33.60
Hafer Flat White;0;11;41.80;2.84 %;;2;7.60;;9;34.20
Kanelbullar;0;12;38.40;2.61 %;;1;3.20;;11;35.20
Hafer Cappuccino Groß;0;9;37.80;2.57 %;;3;12.60;;6;25.20
