;von;bis;;
Datum:;12.02.2022;12.02.2022;;
Enthalt Z;602;603;;
;;;;;
;PLU;Anzahl;Total;%;Trinkgeld
Umsatz;;;;;
Total;;;3243.80;97.61 %;
Auslagen;;;78.00;2.35 %;
Bedienungsgeld;;;0.00;0.00 %;
Trinkgeld;;;1.40;0.04 %;
;;;;
Umsatz (Brutto);;;;;
0.0%;;;78.00;2.35 %;
19.0%;;;928.90;27.96 %;
7.0%;;;2314.90;69.69 %;
Total;;;3321.80;100.00 %;
;;;;
Umsatz (Netto);;;;;
0.0%;;;78.00;2.58 %;
19.0%;;;780.51;25.83 %;
7.0%;;;2163.67;71.59 %;
Total;;;3022.18;100.00 %;
;;;;
Steuern;;;;;
0.0%;;;0.00;0.00 %;
19.0%;;;148.39;49.53 %;
7.0%;;;151.23;50.47 %;
Total;;;299.62;100.00 %;
;;;;
Zahlungsarten;;;;;
Bar;;189;1240.80;37.35 %;0.00
Maestro;;93;1040.00;31.31 %;0.20
MasterCard;;26;280.40;8.44 %;0.40
Mehrzweckgutschein;;2;32.00;0.96 %;0.00
Visa;;36;414.40;12.48 %;0.80
Visa Electron;;26;314.20;9.46 %;0.00
Total;;372;3321.80;100.00 %;1.40
;;;;
Umsatzdetails;;;;;
Anja;;;73.60;2.27 %;0.00
Anna;;;19.80;0.61 %;0.00
Annacotta;;;1760.00;54.26 %;1.40
Lena P.;;;943.20;29.08 %;0.00
Mik;;;447.20;13.79 %;0.00
Total;;;3243.80;100.00 %;1.40
;;;;
Stornos;;;;;
vertippt;;1;3.80;100.00 %;
Total;;1;3.80;100.00 %;
;;;;
Rabatte;;;;;
Total;;0;0.00;100.00 %;
;;;;
Tische;;;;;
Theke;;370;3321.80;100.00 %;
;;;;
;;;;
Oberwarengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Getränke;;796;1874.20;56.42 %;;44;146.40;;752;1727.80
Sonstiges;;64;863.00;25.98 %;;1;11.50;;63;851.50
Speisen;;180;584.60;17.60 %;;16;47.40;;164;537.20
;;;;
Warengruppen;Total;;;;;In-Haus;;;Ausser-Haus;
Milchmischgetränke;;416;1030.60;31.03 %;;21;72.20;;395;958.40
Röstkaffee;;55;761.00;22.91 %;;1;11.50;;54;749.50
Speisen;;180;584.60;17.60 %;;16;47.40;;164;537.20
Hafer;;203;489.80;14.75 %;;10;36.40;;193;453.40
Kaffee;;128;257.00;7.74 %;;10;29.80;;118;227.20
Non Kaffee;;43;82.00;2.47 %;;2;4.60;;41;77.40
Equipment_;;6;72.00;2.17 %;;0;0.00;;6;72.00
Gutscheine;;3;30.00;0.90 %;;0;0.00;;3;30.00
Summer;;2;8.40;0.25 %;;0;0.00;;2;8.40
Decaf;;4;6.40;0.19 %;;1;3.40;;3;3.00
;;;;
Produkte;Total;;;;;In-Haus;;;Ausser-Haus;
Cappuccino;0;136;462.40;13.92 %;;9;30.60;;127;431.80
Hafer Cappuccino;0;52;176.80;5.32 %;;4;13.60;;48;163.20
Kanelbullar;0;53;169.60;5.11 %;;2;6.40;;51;163.20
Cappuccino groß;0;36;151.20;4.55 %;;2;8.40;;34;142.80
Flat White;0;36;136.80;4.12 %;;3;11.40;;33;125.40
Hafer Flat White;0;28;106.40;3.20 %;;2;7.60;;26;98.80
Chakra Warmi 250g;0;7;101.50;3.06 %;;0;0.00;;7;101.50
Caffé Latte;0;28;100.80;3.03 %;;3;10.80;;25;90.00
MUYU 250g;0;10;95.00;2.86 %;;0;0.00;;10;95.00
Hafer Cappuccino Groß;0;21;88.20;2.66 %;;2;8.40;;19;79.80
ReCup ausgeben ´;0;88;88.00;2.65 %;;0;0.00;;88;88.00
Ayla Bombe 250g;0;5;77.50;2.33 %;;0;0.00;;5;77.50
Kakao groß;0;19;76.00;2.29 %;;3;12.00;;16;64.00
Filterkaffee;0;29;75.40;2.27 %;;4;10.40;;25;65.00
Pain au Chocolat;0;26;72.80;2.19 %;;5;14.00;;21;58.80
Bella Vista 250g;0;5;67.50;2.03 %;;0;0.00;;5;67.50
Izuba 500g;0;3;66.00;1.99 %;;0;0.00;;3;66.00
Banana Bread;0;17;64.60;1.94 %;;1;3.80;;16;60.80
Croissant;0;25;55.00;1.66 %;;4;8.80;;21;46.20
MUYU 500g;0;3;54.00;1.63 %;;0;0.00;;3;54.00
Sandwich Vegetarisch;0;11;52.80;1.59 %;;0;0.00;;11;52.80
Americano;0;18;50.40;1.52 %;;1;2.80;;17;47.60
Lucia Dias 250g;0;5;47.50;1.43 %;;0;0.00;;5;47.50
Hafer Caffè Latte;0;13;46.80;1.41 %;;1;3.60;;12;43.20
